,floor,szhil,skitchen,roof_heigh,rooms,plan,sanuzel,balcon,type_remont,type_build,vtor_perv,price_meter,price_object,xlon,ylat,Tashkent,min_eucl
35799,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,621.43,43500.0,69.20438,41.269870000000004,True,0.004690757934486118
35800,5,52.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,596.15,31000.0,69.24348,41.28218,True,0.02241700577686989
35801,5,82.0,0.0,0.0,4.0,,,1.0,,,Новостройки,670.73,55000.0,69.17795159,41.32230941,True,0.03694315981417388
35802,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,645.83,46500.0,69.27937,41.2826,True,0.011700585284507316
35804,4,56.0,0.0,0.0,2.0,,,0.0,Средний,,Вторичный рынок,821.43,46000.0,69.28595,41.35389,True,0.0022476487714913067
35805,5,39.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,,Панельный,Вторичный рынок,700.0,27300.0,69.24348,41.28218,True,0.02241700577686989
35806,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,791.67,57000.0,69.20438,41.269870000000004,True,0.004690757934486118
35807,4,78.0,0.0,0.0,3.0,,Совмещенный,1.0,Евроремонт,,Вторичный рынок,641.03,50000.0,69.3496145,41.3480672,True,0.03080784459338348
35808,6,90.0,12.0,2.9,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,833.33,75000.0,69.34558107,41.33330754,True,0.019124871947706942
35811,5,78.0,0.0,2.8,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,589.74,46000.0,69.1595595,41.26657787,True,0.03806839644438939
35812,8,148.0,12.0,3.2,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,662.16,98000.0,69.34558107,41.33330754,True,0.019124871947706942
35813,9,50.0,12.0,2.8,2.0,Раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,1100.0,55000.0,69.29187905,41.30194139,True,0.011356394100006799
35815,9,42.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Монолитный,Вторичный рынок,535.71,22500.0,69.22457123,41.28323746,True,0.008876068943202083
35816,5,65.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,844.62,54900.0,69.2070808,41.288656599999996,True,0.00849111583950748
35817,5,63.0,0.0,0.0,2.0,Раздельная,,0.0,,Панельный,Вторичный рынок,658.73,41500.0,69.24348,41.28218,True,0.02241700577686989
35818,4,34.0,0.0,0.0,1.0,,,0.0,Средний,Панельный,Вторичный рынок,676.47,23000.0,69.22457123,41.28323746,True,0.008876068943202083
35819,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,,Панельный,Вторичный рынок,524.0,26200.0,69.20438,41.269870000000004,True,0.004690757934486118
35820,8,147.0,12.0,3.25,4.0,Раздельная,2 санузла и более,1.0,Черновая отделка,,Новостройки,557.82,82000.0,69.29187905,41.30194139,True,0.011356394100006799
35821,4,65.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,846.15,55000.0,69.24348,41.28218,True,0.02241700577686989
35823,5,105.0,0.0,2.8,4.0,Раздельная,Раздельный,1.0,Авторский проект,,Вторичный рынок,457.14,48000.0,69.34586999999999,41.33612,True,0.020572223433542192
35824,5,200.0,12.0,3.2,5.0,Раздельная,2 санузла и более,1.0,Черновая отделка,Кирпичный,Новостройки,600.0,120000.0,69.29021454,41.27716064,True,0.015517148337923793
35825,4,48.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,697.92,33500.0,69.27937,41.2826,True,0.011700585284507316
35827,0,0.0,0.0,0.0,0.0,,,0.0,,,Не указано,0.0,0.0,69.3496145,41.3480672,True,0.03080784459338348
35828,9,60.0,0.0,0.0,2.0,Раздельная,Совмещенный,0.0,Требует ремонта,,Вторичный рынок,850.0,51000.0,69.29648,41.27485,True,0.02013739546217117
35829,4,75.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Авторский проект,Панельный,Вторичный рынок,640.0,48000.0,69.34586999999999,41.33612,True,0.020572223433542192
35830,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,722.22,52000.0,69.20438,41.269870000000004,True,0.004690757934486118
35831,4,70.0,0.0,0.0,3.0,Смежно-раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,678.57,47500.0,69.27937,41.2826,True,0.011700585284507316
35832,7,83.0,0.0,0.0,2.0,,Раздельный,0.0,Средний,,Вторичный рынок,843.37,70000.0,69.27937,41.2826,True,0.011700585284507316
35833,5,75.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Евроремонт,Кирпичный,Вторичный рынок,826.67,62000.0,69.34305573,41.35019302,True,0.0283277226238414
35834,4,30.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,795.5,23865.0,69.2064948,41.26862491,True,0.00617689109569496
35835,4,49.0,0.0,0.0,2.0,Смежно-раздельная,Раздельный,1.0,Авторский проект,Панельный,Вторичный рынок,581.63,28500.0,69.2200223,41.2826968,True,0.007594307876956257
35836,4,68.0,0.0,0.0,3.0,Смежно-раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,655.87,44599.0,69.20029957,41.27346847,True,0.004568562759320103
35837,5,75.0,0.0,0.0,3.0,Раздельная,,0.0,Евроремонт,,Вторичный рынок,866.67,65000.0,69.34305573,41.35019302,True,0.0283277226238414
35838,4,52.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,514.71,26765.0,69.2064948,41.26862491,True,0.00617689109569496
35839,4,48.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,726.98,34895.0,69.2064948,41.26862491,True,0.00617689109569496
35840,5,77.0,0.0,0.0,2.0,,,0.0,Евроремонт,Кирпичный,Новостройки,896.1,69000.0,69.32618000000001,41.2783,True,0.015634422183120743
35841,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,585.71,41000.0,69.20438,41.269870000000004,True,0.004690757934486118
35842,5,60.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,562.5,33750.0,69.20416865,41.278997499999996,True,0.004486897521949869
35843,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,659.52,27700.0,69.27937,41.2826,True,0.011700585284507316
35844,4,98.0,0.0,0.0,4.0,Раздельная,,0.0,Евроремонт,Кирпичный,Вторичный рынок,877.55,86000.0,69.20438,41.269870000000004,True,0.004690757934486118
35848,4,82.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,,Вторичный рынок,741.46,60800.0,69.20438,41.269870000000004,True,0.004690757934486118
35850,4,48.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,682.85,32777.0,69.20612767,41.28413128,True,0.006649319340146082
35851,4,76.0,0.0,0.0,3.0,,Раздельный,0.0,,,Вторичный рынок,549.71,41778.0,69.20029957,41.27346847,True,0.004568562759320103
35852,5,70.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Черновая отделка,Кирпичный,Вторичный рынок,635.71,44500.0,69.27937,41.2826,True,0.011700585284507316
35854,9,65.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Панельный,Вторичный рынок,538.46,35000.0,69.27937,41.2826,True,0.011700585284507316
35855,4,59.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,601.69,35500.0,69.34305573,41.35019302,True,0.0283277226238414
35856,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,755.56,34000.0,69.20438,41.269870000000004,True,0.004690757934486118
35857,5,75.0,0.0,0.0,3.0,Раздельная,,0.0,Евроремонт,,Вторичный рынок,840.0,63000.0,69.34305573,41.35019302,True,0.0283277226238414
35858,2,28.0,5.0,0.0,1.0,Студия,Совмещенный,0.0,Евроремонт,,Вторичный рынок,535.71,15000.0,69.3533293,41.3205818,True,0.02620175347051688
35859,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,638.89,46000.0,69.20438,41.269870000000004,True,0.004690757934486118
35861,5,40.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,,Панельный,Вторичный рынок,730.0,29200.0,69.24348,41.28218,True,0.02241700577686989
35862,9,73.0,0.0,0.0,3.0,,Раздельный,1.0,Средний,,Вторичный рынок,609.59,44500.0,69.20438,41.269870000000004,True,0.004690757934486118
35863,4,30.0,0.0,0.0,1.0,,,0.0,,,Вторичный рынок,918.5,27555.0,69.2064948,41.26862491,True,0.00617689109569496
35864,4,30.0,0.0,0.0,1.0,Раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,716.67,21500.0,69.20438,41.269870000000004,True,0.004690757934486118
35865,4,56.0,0.0,0.0,2.0,,Совмещенный,0.0,,,Вторичный рынок,527.77,29555.0,69.2064948,41.26862491,True,0.00617689109569496
35866,9,43.0,0.0,2.7,2.0,Малосемейка,Раздельный,0.0,Средний,Панельный,Вторичный рынок,476.74,20500.0,69.21743000000001,41.36022,True,0.018234660210713276
35867,5,60.0,6.0,3.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,583.33,35000.0,69.29648,41.27485,True,0.02013739546217117
35868,9,60.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,640.83,38450.0,69.20416865,41.278997499999996,True,0.004486897521949869
35869,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Требует ремонта,Панельный,Вторичный рынок,722.22,52000.0,69.27937,41.2826,True,0.011700585284507316
35870,12,97.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Монолитный,Вторичный рынок,778.35,75500.0,69.29648,41.27485,True,0.02013739546217117
35871,4,57.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,,Вторичный рынок,815.77,46499.0,69.20692999,41.26871488,True,0.006230093167402998
35872,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,788.89,35500.0,69.20438,41.269870000000004,True,0.004690757934486118
35873,4,55.0,0.0,0.0,2.0,Смежная,Совмещенный,0.0,,Кирпичный,Вторичный рынок,872.73,48000.0,69.24348,41.28218,True,0.02241700577686989
35874,5,42.0,0.0,0.0,1.0,Раздельная,Совмещенный,0.0,Средний,,Вторичный рынок,559.52,23500.0,69.22427446,41.28307406,True,0.009002362088657115
35875,12,80.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,572.36,45789.0,69.20692999,41.26871488,True,0.006230093167402998
35876,4,54.0,0.0,0.0,2.0,Смежная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,694.44,37500.0,69.27937,41.2826,True,0.011700585284507316
35877,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,,Кирпичный,Вторичный рынок,607.14,42500.0,69.2243449,41.2830794,True,0.009004623832791206
35878,5,52.0,0.0,0.0,2.0,,Раздельный,1.0,Средний,,Вторичный рынок,645.29,33555.0,69.21097945,41.27290226,True,0.006453556063907562
35879,5,35.0,0.0,0.0,1.0,Раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,642.86,22500.0,69.20438,41.269870000000004,True,0.004690757934486118
35880,8,59.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,,Панельный,Вторичный рынок,652.54,38500.0,69.24348,41.28218,True,0.02241700577686989
35882,4,70.0,0.0,0.0,3.0,Раздельная,,0.0,,Кирпичный,Вторичный рынок,1007.14,70500.0,69.2243449,41.2830794,True,0.009004623832791206
35883,9,60.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,616.67,37000.0,69.27937,41.2826,True,0.011700585284507316
35884,6,180.0,25.0,0.0,4.0,Раздельная,2 санузла и более,0.0,,Кирпичный,Новостройки,1166.67,210000.0,69.24348,41.28218,True,0.02241700577686989
35885,4,67.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,708.96,47500.0,69.29648,41.27485,True,0.02013739546217117
35886,4,45.0,0.0,0.0,2.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,704.44,31700.0,69.21584687,41.2861435,True,0.005293605560192763
35887,4,54.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,648.13,34999.0,69.20692999,41.26871488,True,0.006230093167402998
35888,4,52.0,0.0,0.0,2.0,Раздельная,Совмещенный,1.0,Евроремонт,,Вторичный рынок,1423.08,74000.0,69.27939959,41.32283676,True,0.00459235269831751
35889,9,150.0,0.0,0.0,7.0,,2 санузла и более,0.0,Евроремонт,Панельный,Вторичный рынок,606.67,91000.0,69.34586999999999,41.33612,True,0.020572223433542192
35890,4,70.0,0.0,0.0,3.0,Смежно-раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,642.86,45000.0,69.20438,41.269870000000004,True,0.004690757934486118
35891,4,52.0,0.0,0.0,2.0,,Раздельный,1.0,,,Вторичный рынок,611.52,31799.0,69.20438,41.269870000000004,True,0.004690757934486118
35892,9,119.0,0.0,0.0,3.0,,Раздельный,0.0,Черновая отделка,Кирпичный,Новостройки,819.33,97500.0,69.29648,41.27485,True,0.02013739546217117
35893,7,59.0,0.0,3.0,3.0,Раздельная,Раздельный,0.0,Черновая отделка,Кирпичный,Новостройки,831.29,49046.0,69.19751354,41.25722456,True,0.0022027700935817805
35894,4,52.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,547.21,28455.0,69.20692999,41.26871488,True,0.006230093167402998
35895,5,48.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,729.17,35000.0,69.34586999999999,41.33612,True,0.020572223433542192
35896,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,677.78,30500.0,69.20438,41.269870000000004,True,0.004690757934486118
35897,4,88.0,0.0,0.0,3.0,,,0.0,Авторский проект,,Вторичный рынок,875.0,77000.0,69.21723370000001,41.28091667,True,0.004920442748269896
35898,4,20.0,0.0,0.0,1.0,,Совмещенный,0.0,Средний,Кирпичный,Вторичный рынок,550.0,11000.0,69.2070808,41.288656599999996,True,0.00849111583950748
35899,13,135.0,0.0,3.2,3.0,Раздельная,Раздельный,0.0,,,Вторичный рынок,555.56,75000.0,69.29648,41.27485,True,0.02013739546217117
35900,4,54.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,722.2,38999.0,69.21301190000001,41.26411896,True,0.013311081573326696
35901,4,47.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,574.47,27000.0,69.27937,41.2826,True,0.011700585284507316
35902,4,52.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,634.62,33000.0,69.21723370000001,41.28091667,True,0.004920442748269896
35903,4,64.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,640.62,41000.0,69.19802128,41.28242558,True,0.010353732892769639
35904,4,50.0,0.0,0.0,2.0,,Раздельный,1.0,Средний,,Вторичный рынок,549.1,27455.0,69.20438,41.269870000000004,True,0.004690757934486118
35905,9,70.0,0.0,0.0,3.0,,,0.0,,Панельный,Вторичный рынок,800.0,56000.0,69.33375129999999,41.33439158,True,0.01002753494864378
35906,4,45.0,0.0,0.0,2.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,617.78,27800.0,69.21584687,41.2861435,True,0.005293605560192763
35907,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,640.0,32000.0,69.2070808,41.288656599999996,True,0.00849111583950748
35908,5,56.0,0.0,2.8,2.0,,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,732.14,41000.0,69.3410002,41.3435657,True,0.02171754139698646
35909,4,55.0,0.0,0.0,2.0,Раздельная,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,763.64,42000.0,69.19802128,41.28242558,True,0.010353732892769639
35910,2,43.0,0.0,2.8,2.0,Смежно-раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,523.26,22500.0,69.29224402,41.3648849,True,0.011766756651277525
35911,5,50.0,0.0,0.0,2.0,,Раздельный,0.0,Евроремонт,Панельный,Вторичный рынок,670.0,33500.0,69.20438,41.269870000000004,True,0.004690757934486118
35912,4,30.0,0.0,0.0,1.0,,Совмещенный,1.0,Евроремонт,,Вторичный рынок,893.5,26805.0,69.21018217,41.28381232,True,0.0028555451023085515
35913,4,30.0,0.0,0.0,1.0,,Раздельный,0.0,Средний,Панельный,Вторичный рынок,650.0,19500.0,69.22457123,41.28323746,True,0.008876068943202083
35914,4,54.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,565.63,30544.0,69.20612767,41.28413128,True,0.006649319340146082
35915,4,80.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,656.25,52500.0,69.27937,41.2826,True,0.011700585284507316
35916,31,75.0,20.0,3.1,2.0,Раздельная,,0.0,Авторский проект,Монолитный,Новостройки,17.64,1323.0,69.24348,41.28218,True,0.02241700577686989
35917,4,56.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,553.57,31000.0,69.20148309,41.28321093,True,0.00925551905476528
35918,4,75.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,,Вторичный рынок,559.99,41999.0,69.20438,41.269870000000004,True,0.004690757934486118
35920,4,120.0,14.0,3.0,5.0,Смежная,2 санузла и более,0.0,Черновая отделка,Кирпичный,Новостройки,407.5,48900.0,69.24082,41.22246,True,0.05573658077958962
35921,9,100.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,640.0,64000.0,69.27937,41.2826,True,0.011700585284507316
35922,4,32.0,0.0,0.0,1.0,,Совмещенный,0.0,Евроремонт,Кирпичный,Вторичный рынок,743.75,23800.0,69.21584687,41.2861435,True,0.005293605560192763
35923,9,72.0,0.0,0.0,3.0,Смежно-раздельная,,1.0,,,Вторичный рынок,750.0,54000.0,69.29069035,41.30779318,True,0.010221943826637239
35924,5,92.0,12.0,2.8,3.0,Раздельная,Раздельный,1.0,Средний,Монолитный,Вторичный рынок,668.48,61500.0,69.3560151,41.3232726,True,0.02841259690998698
35925,5,70.0,0.0,0.0,3.0,,,0.0,,,Вторичный рынок,431.43,30200.0,69.27937,41.2826,True,0.011700585284507316
35926,4,100.0,0.0,0.0,4.0,,,0.0,,Кирпичный,Вторичный рынок,820.0,82000.0,69.29648,41.27485,True,0.02013739546217117
35927,4,51.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,529.41,27000.0,69.20438,41.269870000000004,True,0.004690757934486118
35928,4,47.0,6.0,2.8,2.0,,Раздельный,1.0,Авторский проект,Панельный,Вторичный рынок,542.55,25500.0,69.34907840000001,41.281333000000004,True,0.02907826015703643
35929,4,50.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,,Кирпичный,Вторичный рынок,830.0,41500.0,69.19802128,41.28242558,True,0.010353732892769639
35930,4,90.0,0.0,0.0,3.0,Раздельная,,0.0,,Кирпичный,Вторичный рынок,833.33,75000.0,69.34586999999999,41.33612,True,0.020572223433542192
35933,4,55.0,0.0,0.0,4.0,Смежная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,754.55,41500.0,69.27937,41.2826,True,0.011700585284507316
35934,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,640.0,32000.0,69.27937,41.2826,True,0.011700585284507316
35935,9,68.0,0.0,3.0,2.0,Раздельная,Раздельный,1.0,Евроремонт,,Вторичный рынок,882.35,60000.0,69.29648,41.27485,True,0.02013739546217117
35937,4,85.0,0.0,0.0,3.0,,,1.0,Евроремонт,Кирпичный,Вторичный рынок,823.53,70000.0,69.21812,41.32463,True,0.007452877699256863
35938,12,40.0,0.0,0.0,1.0,,Совмещенный,0.0,,Монолитный,Вторичный рынок,1012.5,40500.0,69.20438,41.269870000000004,True,0.004690757934486118
35939,9,70.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Средний,Панельный,Вторичный рынок,664.29,46500.0,69.19802128,41.28242558,True,0.010353732892769639
35941,4,52.0,0.0,0.0,2.0,,Раздельный,0.0,,,Вторичный рынок,701.63,36485.0,69.2064948,41.26862491,True,0.00617689109569496
35942,9,75.0,0.0,0.0,3.0,,,0.0,,,Вторичный рынок,866.67,65000.0,69.24348,41.28218,True,0.02241700577686989
35943,4,72.0,0.0,2.8,3.0,Раздельная,Совмещенный,1.0,Евроремонт,,Вторичный рынок,861.11,62000.0,69.27765615,41.37270963,True,0.021617664723540864
35944,4,64.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Кирпичный,Вторичный рынок,648.44,41500.0,69.27937,41.2826,True,0.011700585284507316
35945,4,52.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Средний,Кирпичный,Вторичный рынок,586.54,30500.0,69.19802128,41.28242558,True,0.010353732892769639
35946,4,33.0,0.0,0.0,1.0,Раздельная,Раздельный,1.0,Евроремонт,Кирпичный,Вторичный рынок,866.67,28600.0,69.2070808,41.288656599999996,True,0.00849111583950748
35947,4,48.0,0.0,0.0,2.0,,Раздельный,0.0,Евроремонт,,Вторичный рынок,761.56,36555.0,69.2064948,41.26862491,True,0.00617689109569496
35948,9,50.0,0.0,3.5,1.0,Студия,Раздельный,0.0,Евроремонт,Кирпичный,Новостройки,990.0,49500.0,69.34586999999999,41.33612,True,0.020572223433542192
35949,4,80.0,0.0,0.0,3.0,,Раздельный,0.0,Авторский проект,,Вторичный рынок,1562.5,125000.0,69.2917099,41.31549454,True,0.0039000033207108324
35950,10,180.0,0.0,0.0,4.0,,,0.0,Черновая отделка,Кирпичный,Новостройки,638.89,115000.0,69.24348,41.28218,True,0.02241700577686989
35951,10,120.0,0.0,3.0,5.0,Раздельная,Раздельный,0.0,,,Вторичный рынок,583.33,70000.0,69.29648,41.27485,True,0.02013739546217117
35952,9,54.0,8.0,3.0,2.0,Раздельная,Раздельный,1.0,Требует ремонта,Монолитный,Вторичный рынок,666.67,36000.0,69.27937,41.2826,True,0.011700585284507316
35953,4,80.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,656.25,52500.0,69.20438,41.269870000000004,True,0.004690757934486118
35954,4,48.0,0.0,0.0,2.0,Смежная,Совмещенный,1.0,Евроремонт,Панельный,Вторичный рынок,666.67,32000.0,69.20438,41.269870000000004,True,0.004690757934486118
35955,4,40.0,0.0,0.0,2.0,Раздельная,Совмещенный,1.0,Средний,Кирпичный,Вторичный рынок,1062.5,42500.0,69.27937,41.2826,True,0.011700585284507316
35956,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,911.11,41000.0,69.27937,41.2826,True,0.011700585284507316
35957,12,78.0,0.0,0.0,3.0,Раздельная,Раздельный,0.0,Средний,,Вторичный рынок,384.62,30000.0,69.32618000000001,41.2783,True,0.015634422183120743
35958,4,32.0,0.0,0.0,1.0,,Совмещенный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,665.62,21300.0,69.21584687,41.2861435,True,0.005293605560192763
35959,9,122.0,0.0,0.0,3.0,,,0.0,Черновая отделка,Кирпичный,Новостройки,565.57,69000.0,69.27937,41.2826,True,0.011700585284507316
35960,5,85.0,0.0,0.0,4.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,529.41,45000.0,69.1939662,41.2757125,True,0.010835663804767814
35961,4,56.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,571.43,32000.0,69.2070808,41.288656599999996,True,0.00849111583950748
35962,16,43.0,0.0,0.0,1.0,,Совмещенный,1.0,,Монолитный,Вторичный рынок,813.95,35000.0,69.28595,41.35389,True,0.0022476487714913067
35964,16,51.0,0.0,0.0,1.0,,,0.0,,Монолитный,Новостройки,519.22,26480.0,69.34586999999999,41.33612,True,0.020572223433542192
35965,4,50.0,0.0,0.0,2.0,,Раздельный,0.0,Средний,,Вторичный рынок,570.0,28500.0,69.2218775,41.2214902,True,0.042815296622705355
35966,9,72.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,638.89,46000.0,69.27937,41.2826,True,0.011700585284507316
35969,4,48.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,,Панельный,Вторичный рынок,578.12,27750.0,69.20438,41.269870000000004,True,0.004690757934486118
35970,4,45.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,,Панельный,Вторичный рынок,733.33,33000.0,69.20438,41.269870000000004,True,0.004690757934486118
35971,9,98.0,0.0,2.8,4.0,Раздельная,Раздельный,1.0,Евроремонт,Панельный,Вторичный рынок,510.2,50000.0,69.1595595,41.26657787,True,0.03806839644438939
35972,4,42.0,0.0,0.0,2.0,Смежная,Раздельный,1.0,Средний,Панельный,Вторичный рынок,745.24,31300.0,69.27937,41.2826,True,0.011700585284507316
35973,4,70.0,0.0,0.0,3.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,714.29,50000.0,69.20438,41.269870000000004,True,0.004690757934486118
35974,9,100.0,0.0,0.0,3.0,Раздельная,2 санузла и более,1.0,,Кирпичный,Вторичный рынок,1550.0,155000.0,69.29648,41.27485,True,0.02013739546217117
35975,9,95.0,10.0,3.0,4.0,Раздельная,Раздельный,1.0,Средний,Монолитный,Вторичный рынок,578.95,55000.0,69.27937,41.2826,True,0.011700585284507316
35976,6,168.0,0.0,0.0,5.0,Раздельная,,0.0,Черновая отделка,Кирпичный,Новостройки,744.05,125000.0,69.30222963,41.31382976,True,0.00834050810409907
35977,4,50.0,0.0,0.0,2.0,,,0.0,,,Вторичный рынок,620.0,31000.0,69.27937,41.2826,True,0.011700585284507316
35978,4,30.0,0.0,0.0,1.0,Смежная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,883.33,26500.0,69.20438,41.269870000000004,True,0.004690757934486118
35979,4,50.0,0.0,0.0,2.0,Смежная,Раздельный,0.0,Требует ремонта,Кирпичный,Вторичный рынок,640.0,32000.0,69.27937,41.2826,True,0.011700585284507316
35980,9,80.0,0.0,0.0,2.0,Раздельная,Раздельный,1.0,Средний,Кирпичный,Вторичный рынок,800.0,64000.0,69.20438,41.269870000000004,True,0.004690757934486118
35981,7,185.0,0.0,0.0,5.0,Раздельная,2 санузла и более,0.0,Авторский проект,Кирпичный,Новостройки,1189.19,220000.0,69.27927937,41.33913675,True,0.009715287188727429
35982,4,68.0,10.0,2.0,2.0,Раздельная,Совмещенный,0.0,Евроремонт,Панельный,Вторичный рынок,485.29,33000.0,69.20438,41.269870000000004,True,0.004690757934486118
35983,2,70.0,0.0,0.0,3.0,Смежно-раздельная,Совмещенный,1.0,Евроремонт,Кирпичный,Вторичный рынок,685.71,48000.0,69.27937,41.2826,True,0.011700585284507316
35984,4,45.0,0.0,0.0,2.0,Раздельная,Раздельный,0.0,,Панельный,Вторичный рынок,700.0,31500.0,69.20438,41.269870000000004,True,0.004690757934486118
